baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G25320	64.107988937768	-1.10541787797715	0.319647901993883	-3.45823598741563	0.000543724891632413	0.0111261898389362
AT5G25330	34.6110730739704	-1.33028486554157	0.349414051352437	-3.80718766286756	0.000140556087119466	0.00372282897136672
AT5G26930	175.005040847324	-1.11578786988104	0.378494028230977	-2.94796690742008	0.00319871304395628	0.0440391452942738
AT5G27370	660.466125255067	-1.24162699828824	0.261735591739884	-4.74382177079755	2.0972338645159e-06	0.00010694344259157
AT5G27440	45.2744746237125	-1.5629405450149	0.49417379266744	-3.16273458488865	0.00156294755717927	0.0254545772245614
AT5G28520	36.6510729468793	1.37010406624554	0.424222914120263	3.22967954026437	0.00123929041535698	0.0212758829494372
AT5G04865	12.8624290947352	4.21048434484131	1.14772799650239	3.6685385018684	0.000243940961966019	0.0058726356441421
AT5G35960	54.5774556776901	1.71316053670723	0.524491492745501	3.26632664285846	0.00108952494512997	0.0192786652424881
AT5G35970	25170.6886847415	2.71362006062803	0.374355391758923	7.24878049138809	4.20540789194873e-13	1.01626685571721e-10
AT5G36130	177.619337890804	2.85855969566624	0.691801479805397	4.13205201074497	3.59539036891649e-05	0.00120833689034288
AT5G36140	311.066460274427	3.37622796464998	0.585616020378406	5.76525888494029	8.15325890221349e-09	8.20955521368115e-07
AT5G36150	101.127153123148	3.34083510337311	0.63398309383518	5.26959651741383	1.36723963913301e-07	9.91209674381741e-06
AT5G37550	366.039997486857	1.45871396497503	0.361585455021432	4.03421637877711	5.4784817342394e-05	0.00172899248164913
AT5G38344	301.930658467952	1.11472685455329	0.226931589516083	4.91217135935271	9.00732773459653e-07	5.13599851545286e-05
AT5G05725	17.8105613486362	3.13930356432538	0.932134793294618	3.3678643763844	0.000757528508414382	0.0145141125272838
AT5G39490	14.8582795830537	2.56853925419573	0.796733306645281	3.22383818119867	0.00126484851866768	0.0215977566034144
AT5G39560	196.438385123757	-1.6134099257907	0.305540177196132	-5.28051643026645	1.28820271248049e-07	9.41984312002301e-06
AT5G39890	1583.51780866152	-1.15540067334533	0.31644635042927	-3.65117395659008	0.000261044345820413	0.0061788612228052
AT5G40210	282.114993115477	1.38776221396128	0.281440373906906	4.9309279784439	8.18399055975644e-07	4.73030925884419e-05
AT5G06045	31.7341491208663	-2.00894724135546	0.652529786194173	-3.07870580601765	0.00207901874665349	0.0313636348556936
AT5G40590	409.249404301504	1.42549230646313	0.448249723075496	3.18012980952371	0.00147209092830777	0.0243340946025286
AT5G41760	6407.71374013332	-1.17308358073502	0.225949613775993	-5.19179281225951	2.08278705345452e-07	1.4361043123466e-05
AT5G42270	77837.4220372954	1.34312862950042	0.341971454336231	3.92760451923522	8.57961392815838e-05	0.00249988716411329
AT5G42760	1064.36267307008	2.19383794450237	0.387055233905685	5.66802293916777	1.44454629652036e-08	1.37280590741227e-06
AT5G06515	51.2931320580982	-1.15111528616159	0.32837940914668	-3.50544295439488	0.000455848176791188	0.00969227607600528
AT5G43590	99.023236374311	1.34604415348418	0.411667077090747	3.26973962308737	0.0010764652050393	0.0191008588200469
AT5G43630	11066.6772869917	1.17824060226797	0.185138966779082	6.36408759736633	1.96454004494576e-10	2.76934661669187e-08
AT5G44110	7098.19382478612	3.20505936215188	0.138875765719663	23.0786080317401	7.59431832180316e-118	9.63491165487167e-114
AT5G44420	4290.39177299705	-2.30742916493427	0.464164678861398	-4.97114336789784	6.65592062785357e-07	4.01955982270152e-05
AT5G44430	972.828918202479	-2.40541506392479	0.496473369166349	-4.84500320322082	1.26609636091916e-06	6.89397619355424e-05
AT5G45070	3301.05012647041	1.92113630519174	0.520356522111793	3.69196161392402	0.000222531057307431	0.00546612105335795
AT5G45115	670.824267655732	-1.02285130136316	0.24163341144268	-4.23307064720971	2.30522050948449e-05	0.000842833792617571
AT5G45120	67.387477449703	-1.22170214920004	0.328461479247632	-3.71946857207868	0.000199642385587106	0.00499086294767213
AT5G45570	102.326971691441	-1.30015812982199	0.314232032786122	-4.13757349400126	3.50998039872232e-05	0.00118591534803169
AT5G45573	60.8503659277044	-1.34866019043423	0.32318041238119	-4.17308765867743	3.00499258892224e-05	0.00105170595794914
AT5G45850	33.0692375572149	1.66805998790837	0.532649122595414	3.13163003025424	0.00173838786767751	0.0273634328501546
AT5G45860	24.0891988059897	4.30880479457845	0.71906982176095	5.99219250228927	2.07030649082479e-09	2.33475363991948e-07
AT5G06955	15.7318497158168	-2.18090252822297	0.585824068530159	-3.72279434283895	0.000197030005700094	0.00493041357458993
AT5G47175	216.230782418162	-1.72244467483508	0.275820199019757	-6.24480977447088	4.24316197815997e-10	5.66663115967532e-08
AT5G47610	1276.10624297843	2.66037593555752	0.408704298268841	6.50929277432643	7.55054358205619e-11	1.21257906867781e-08
AT5G48430	2717.88474678975	-1.89087051618942	0.239942487783884	-7.88051559210523	3.26032933741966e-15	1.06061021291906e-12
AT5G49330	1094.43558446143	4.32035814883266	0.454594502763722	9.50376241368275	2.02440773889736e-21	1.31711081966107e-18
AT5G49740	2646.42347914134	1.11957632619234	0.381235556880493	2.93670489540223	0.00331719603420905	0.0453260808680778
AT5G50100	5186.6057163092	1.57208985071848	0.316701047539611	4.96395532295122	6.90718388973882e-07	4.14333059144759e-05
AT5G50800	290.214452245637	2.43374267493743	0.324825217137937	7.49246840002556	6.75902059822006e-14	1.90559320732484e-11
AT5G52050	61464.2598989539	-1.05617580801902	0.178752653413527	-5.90858814037105	3.45052180181011e-09	3.74160428201409e-07
AT5G52250	2774.72237136494	2.89451470750636	0.270420146510879	10.7037687274898	9.77210859926934e-27	9.5368262922254e-24
AT5G52420	3287.0470645254	1.12931992334617	0.311326901929656	3.62744085508338	0.000286244316617579	0.00663908893039711
AT5G52570	315.397103556998	1.17846399555339	0.363431835979876	3.24259979144657	0.00118444460594313	0.0206273832746747
AT5G52655	311.627638086154	-1.32551784809277	0.45099905606872	-2.93907011612637	0.00329198591288071	0.0450692448976568
AT5G53970	7837.03188601707	1.53008762474958	0.316669339581849	4.83181487279448	1.35294032391385e-06	7.27320080063349e-05
AT5G54040	457.947701040342	1.12813900232306	0.377580387576997	2.98781144212108	0.00280982849091854	0.0396753411956411
AT5G54060	306.684148713955	3.23528799514097	0.566587931138974	5.71012514974911	1.1289312640221e-08	1.10175007281911e-06
AT5G08135	734.17258645597	-1.12330868687934	0.295146789475768	-3.80593225789285	0.000141271048790802	0.0037378640167026
AT5G54230	1261.79174900618	1.05261633554371	0.237758911927968	4.42724239864712	9.54454535805238e-06	0.00039572433646278
AT5G54510	4791.71746877559	1.51171794209308	0.212182394284956	7.12461534420655	1.04371754483878e-12	2.36457937345886e-10
AT5G54790	99.4918818839395	1.642615157327	0.388935712410451	4.22335904087284	2.40687927347739e-05	0.000867502197233173
AT5G55570	352.875878610213	1.61181330603997	0.457326611900199	3.52442491667578	0.000424403073376848	0.00914936583166027
AT5G55620	1337.57457729297	2.186562607306	0.359605138901052	6.08045428379611	1.19842518681357e-09	1.44117728389609e-07
AT5G55930	10347.318092179	-1.24083649833346	0.222557922577199	-5.57534184343875	2.47044262549535e-08	2.17087419730392e-06
AT5G56090	2483.78872940044	1.04623733658037	0.171630604450749	6.09586699253627	1.08845889661262e-09	1.32781519435811e-07
AT5G56390	14.0568816123951	-2.3134000564479	0.756150591104065	-3.05944356013804	0.00221748565696601	0.0330396248149474
AT5G56400	104.709400050313	-1.37827519463096	0.255643620133129	-5.39139288480272	6.9913629081494e-08	5.49222422388182e-06
AT5G56850	4640.43111336294	1.00347491534799	0.337940537666448	2.96938308223453	0.00298398341368107	0.0415350169707934
AT5G56860	5223.3879956908	2.06211961366557	0.372355032649821	5.538046844676	3.0586346097867e-08	2.62195251988945e-06
AT5G57180	8623.64634917537	2.39949741976701	0.397827993143998	6.03149466884923	1.62450085258635e-09	1.88219564536649e-07
AT5G57260	542.565794072086	-1.23045868839917	0.202747222640595	-6.06892993340962	1.28765304145756e-09	1.52677141467029e-07
AT5G57500	1336.5250262415	-1.66298033721782	0.314727525538702	-5.28387319911527	1.26480812345413e-07	9.30238878971744e-06
AT5G08775	8.00102259375388	4.53236724610967	1.54401897980941	2.93543493012575	0.00333080461767499	0.04548753302954
AT5G57785	332.128320518039	2.32076809495898	0.318615233075314	7.28392071075395	3.24255634251541e-13	7.98802180922194e-11
AT5G58760	6033.87686730818	1.62449450482856	0.22714780393932	7.15170684750502	8.57054497219314e-13	1.99512851490302e-10
AT5G58770	816.657779167717	1.65089139993866	0.247369063562114	6.67379896324069	2.49265024140887e-11	4.45412022714850e-09
AT5G59050	2441.45325810407	1.46356372097122	0.229021335034526	6.3905125727722	1.6533060950043e-10	2.39795917321995e-08
AT5G59220	555.141943330354	2.34125358830822	0.233800849990616	10.0138797117384	1.3245398704349e-23	9.60253562069007e-21
AT5G59350	1377.47326784288	1.08632686181574	0.314019184655993	3.4594283244376	0.000541323328334173	0.0110949419492337
AT5G59730	14.6964508823273	-2.0700665236062	0.650651110985226	-3.181530759967	0.00146498964925481	0.0243165521016097
AT5G60070	22.2499910221426	-1.64548877167995	0.547597311835583	-3.00492485283421	0.0026564647255558	0.0381250768926769
AT5G60320	851.197557418441	-1.19382611332084	0.205381729892923	-5.81271817090665	6.14664960543897e-09	6.39201176591837e-07
AT5G61650	65.7608024850854	1.09190991440379	0.349783481821727	3.12167375290838	0.00179826097166226	0.0280449132728692
AT5G62100	403.825978914368	1.27977387809385	0.302074296729528	4.2366195732295	2.26910106049998e-05	0.000830824968385663
AT5G62210	867.033594726388	1.01124105161682	0.253228291104967	3.99339681677845	6.51334295100795e-05	0.00199878254739921
AT5G62420	41.9065626848125	1.69253143142311	0.438200470295283	3.8624591851364	0.000112251323595832	0.00310945969969503
AT5G64170	10384.4112557556	1.44381111018717	0.220827354983965	6.53818957480159	6.22679666101717e-11	1.03267149331144e-08
AT5G64280	29093.4793455415	-1.20806862627934	0.162361207836004	-7.44062354783398	1.00211144174474e-13	2.70506124710968e-11
AT5G64840	25725.6600282272	1.12317626722982	0.292565842223523	3.83905468489964	0.000123508922373447	0.003362570167708
AT5G64850	3085.06716289959	1.73070572516823	0.253005234548661	6.84059256029092	7.88662700614648e-12	1.52759750880886e-09
AT5G64940	11438.3715793686	1.20595326207228	0.249848067274639	4.82674641123665	1.38781652467329e-06	7.41356978885476e-05
AT5G65730	423.73827752835	1.45880937292172	0.462058471735809	3.15719646355889	0.00159293982727877	0.0257611569008103
AT5G66150	946.008660594146	-1.74183945193683	0.263908180091891	-6.60017226950042	4.10680288044179e-11	6.9936923683443e-09
AT5G66660	134.180899864104	-1.20363669373533	0.407009772834607	-2.95726730430241	0.00310378919978255	0.0429894202494835
AT3G01260	1537.46593081703	-1.03806999721678	0.314318957023977	-3.30260066731387	0.000957926974376391	0.0173493497843159
AT3G01420	12839.5748655889	1.24062471068627	0.373192676335947	3.32435438676578	0.000886235002709861	0.0163544196063709
AT3G01880	31.5843012962344	-1.98784009726949	0.663515872132401	-2.99591943577927	0.0027361871364081	0.0388734671888125
AT3G02270	32.683068228371	-1.71177302400941	0.488208431016242	-3.50623404935106	0.000454495378646048	0.00967480347127922
AT3G02550	13985.7732167704	-1.5716857538122	0.349562316780795	-4.49615327042754	6.91938669433603e-06	0.000299611805430175
AT3G02810	146.27684382674	-1.46410709710608	0.259261611712855	-5.64721899024391	1.6306406538331e-08	1.51559985166158e-06
AT3G02850	32476.2304833054	-1.72167429602887	0.136370212676521	-12.6250026471161	1.53736280817887e-36	2.78636027819504e-33
AT3G01195	182.770192361146	-2.46628956644747	0.516719681438354	-4.7729739257894	1.81525299953204e-06	9.4774135000259e-05
AT3G04420	1725.811851517	1.17729844153325	0.205304263024035	5.73440816177995	9.78534280184931e-09	9.69895657242673e-07
AT3G05660	2885.08921198751	-1.0936922301433	0.334084508850253	-3.27369932208837	0.00106149496661781	0.0188880598057225
AT3G05800	1958.58579014594	1.25711396879289	0.349440145940123	3.5975087104282	0.000321279739921729	0.00731791034180786
AT3G05932	230.651329205481	1.34744217817154	0.278229632427632	4.84291398588543	1.27948685921547e-06	6.95196992842257e-05
AT3G01835	23.6224198729105	-1.72086386516784	0.496453064129272	-3.4663173409677	0.000527640113739817	0.0109025572036108
AT3G09520	2998.22931375507	1.19831947933141	0.169141706499646	7.08470727965556	1.39338509970544e-12	3.10138188771279e-10
AT3G09530	248.865337987041	1.59812407842263	0.432356727240727	3.69630903772854	0.000218756664878983	0.00538905982003817
AT3G09590	24.2062395090637	3.13021082043899	0.690137385909208	4.53563433071396	5.74306104057127e-06	0.000253433792771227
AT3G09600	1500.0926703621	1.17972840785516	0.21789616041632	5.41417712731207	6.1571194111272e-08	4.95970628374417e-06
AT3G09650	5996.93842564302	1.32113886976332	0.333503713383796	3.96139178289435	7.45141522260908e-05	0.0022322574953776
AT3G10040	2087.1620102309	-1.23382475752266	0.272954898568034	-4.52025138217159	6.17662437547577e-06	0.000271151672843118
AT3G10280	318.635219512987	-1.11542109782586	0.228390346420016	-4.88383644628557	1.04041384393692e-06	5.80207931341876e-05
AT3G11180	72.0342082927782	-1.55213269502458	0.454645076112686	-3.41394370372523	0.000640298046895085	0.0126929083139968
AT3G02655	19.7406560859832	-1.61486095473338	0.512939754728324	-3.14824682596241	0.00164252936683398	0.0263732059845938
AT3G13280	385.545543511575	-1.20759941426869	0.264811474298235	-4.56022314542409	5.10992914732069e-06	0.000229080109865928
AT3G14040	196.449345553397	-1.0074069784796	0.26663541183556	-3.77821899778599	0.000157953949087075	0.00408971786136268
AT3G14690	20860.4638120837	1.04458708840036	0.27158897394285	3.84620580591084	0.00011996101206154	0.00328359300976216
AT3G14770	2447.39409789123	1.49052122509592	0.233829040251805	6.37440594842629	1.83673489510772e-10	2.61827591171142e-08
AT3G14810	848.278418753602	1.72577584738145	0.401882071217348	4.29423448066213	1.75297131938454e-05	0.000668870590346818
AT3G14940	17712.068819622	1.04500208119944	0.311479364988426	3.35496408000661	0.000793752904568985	0.0150079628916046
AT3G14950	216.226485881319	1.50735299299796	0.311633490117519	4.83694160223129	1.31852144731248e-06	7.11833259661848e-05
AT3G15354	5651.20224080649	1.35637551351782	0.259810435125629	5.22063524069753	1.7831043674457e-07	1.24984779612064e-05
AT3G16175	272.958506895971	1.74552831827201	0.401948536914903	4.3426661822669	1.40763934910735e-05	0.000555481195089423
AT3G17040	8940.00205151813	1.70456997507828	0.304242466101043	5.60266946597839	2.11075499828748e-08	1.91279633309094e-06
AT3G17130	45.4038069211401	1.11168643885246	0.303733535349881	3.66007144246313	0.000252144937463715	0.00601874472549793
AT3G17609	5298.19080960004	2.36680640503695	0.215451279546564	10.9853439256341	4.49523146720359e-28	4.752583468701e-25
AT3G17611	1704.03880282818	1.55437558168928	0.19384243900967	8.01875786143892	1.06819841559177e-15	3.76450924961465e-13
AT3G17620	283.666158749787	2.4575697817399	0.471823796533507	5.20866009683209	1.90209190956586e-07	1.3222926058445e-05
AT3G17630	2280.43069955075	1.12086551653981	0.229405784603641	4.88595140909981	1.0293058352183e-06	5.75277670987429e-05
AT3G19160	138.602330996035	2.17898541839894	0.578206881851712	3.76852210997684	0.000164216941631703	0.00423029510351556
AT3G19250	5364.59818384573	-1.02631871604875	0.208866806145117	-4.9137473540706	8.93518774637028e-07	5.10633905127026e-05
AT3G19350	50.8388576883205	-1.29547256529876	0.3578112083632	-3.6205477498172	0.000293979987941939	0.0067893748181205
AT3G19450	21687.3002385981	1.36935628833257	0.195033476944403	7.02113457538845	2.20073751406525e-12	4.69256417494888e-10
AT3G20820	4323.68349225153	1.5833942920047	0.331859841468926	4.77127417706237	1.83064146568644e-06	9.53813070848619e-05
AT3G21150	1109.32710784191	2.42676050883792	0.241044764703693	10.0676756527819	7.67709140017348e-24	5.72936815258829e-21
AT3G21390	2548.42491959695	1.17616845816935	0.272677966881659	4.31339749089373	1.6076469813927e-05	0.000620889414092213
AT3G21560	25615.8787295523	3.48490794737821	0.221557900233422	15.7291071259778	9.55489420175873e-56	4.04076475792377e-52
AT3G21670	1267.21105862825	1.13138966716252	0.289035123049512	3.91436741398627	9.06415270724244e-05	0.00259880012196124
AT3G21870	351.339109299877	1.88713864418071	0.577014987853202	3.27051928269984	0.00107350223249102	0.0190845449558778
AT3G21880	38.1082691078817	5.82071529226082	1.08267025612402	5.37625861552628	7.60495371254706e-08	5.9374798616052e-06
AT3G21890	281.065632824302	4.04916818148978	0.567822460957911	7.13104616301876	9.96089020575064e-13	2.27700565838484e-10
AT3G22840	21832.8485647127	4.58518730069135	0.273646379008526	16.7558851584456	5.12917917834821e-63	2.60295584942815e-59
AT3G23210	1100.97454666683	1.3930172705284	0.194892052517989	7.14763507557506	8.82856322167281e-13	2.03650875624296e-10
AT3G23270	1198.42438536328	-1.34376262818381	0.245300563462871	-5.47802503677171	4.30099287830087e-08	3.56645076124203e-06
AT3G23410	6093.64449300244	1.08381139816318	0.268546398623995	4.03584409888393	5.44063360271387e-05	0.00172132963884366
AT3G23510	3950.16539976183	1.65311154498778	0.398835712812815	4.14484333243156	3.40046116531256e-05	0.00115972179581506
AT3G23530	25248.4314290609	2.06463555210245	0.264250795394591	7.81316684030959	5.57686961486622e-15	1.76884362009519e-12
AT3G23550	8053.61982708154	-1.39176802791244	0.27621969925981	-5.03862697570804	4.68883308290863e-07	2.95221961900059e-05
AT3G23810	23473.1903512923	1.45835569262688	0.203677871960238	7.16010864897284	8.06131444508913e-13	1.89396104379344e-10
AT3G23840	240.720625594831	1.00849478020885	0.228707330751949	4.4095428725135	1.03589049982978e-05	0.000424631430414876
AT3G24190	16101.2992352086	1.70908579513321	0.325749622208025	5.24662402844409	1.54911574476391e-07	1.1041365985292e-05
AT3G24300	557.280968997677	1.5421065300384	0.238223692822261	6.47335498736041	9.5850402494262e-11	1.50130130425272e-08
AT3G25080	50.5839590607786	-1.66265082531566	0.335878947318017	-4.95014897060944	7.41566970323455e-07	4.3456166986114e-05
AT3G25180	568.998014652435	-1.11609733266867	0.368331622445734	-3.03014257982452	0.00244438314425333	0.0357165204951991
AT3G25221	86.3687374743429	-1.16562363639919	0.298436837100508	-3.90576326878382	9.39284327591011e-05	0.00267791017171846
AT3G25420	36.2760340231993	-1.52181718793277	0.399900978326252	-3.80548503357555	0.000141526572496708	0.00374072421930363
AT3G25490	50.8605784081068	-1.13942081673114	0.336773284972406	-3.38334680206152	0.000716081456761783	0.0139013182689383
AT3G25760	65581.3645079888	-1.0937511430219	0.281752366691328	-3.88195902616906	0.000103618339211368	0.00290520634160138
AT3G25820	60.0039838049103	1.29899360624437	0.348362689826297	3.72885399091414	0.00019235255846408	0.0048324295232352
AT3G25930	3094.59907170169	1.24687809058455	0.287306120933625	4.33989393101936	1.42551506749016e-05	0.000561661790721978
AT3G26190	580.012223737225	-2.74310330780374	0.516094592372327	-5.31511732218418	1.06588628985327e-07	8.04934485676692e-06
AT3G26200	16393.9867038777	-1.51068285570939	0.167888018077233	-8.99815765896075	2.29537025687621e-19	1.23920691272291e-16
AT3G26620	56.7600454723209	-1.10769727102293	0.314015750746212	-3.52752136920089	0.000419469900824914	0.00907385273958344
AT3G26940	106.742679316814	-1.19515465456334	0.298307524553603	-4.00645158499372	6.16377524591841e-05	0.00191431619449123
AT3G27170	2437.98224110578	1.4391576344433	0.220195114462021	6.5358290893939	6.32581213434079e-11	1.04228024088807e-08
AT3G27720	46.5498969320954	-1.5081981846745	0.456662044913696	-3.30265718702226	0.000957733938818289	0.0173493497843159
AT3G27810	431.247419870425	1.19399117037134	0.285511332295902	4.18193968263893	2.89032657000104e-05	0.00101718649635515
AT3G28170	220.768295263126	3.02836048113078	0.243807168359698	12.4211297867293	2.00706921458842e-35	3.18296089068541e-32
AT3G28345	1180.76797574064	1.23204152331749	0.182757648725483	6.74139513125451	1.56872942231527e-11	2.90547009940349e-09
AT3G28925	218.986645640194	-1.37077313613375	0.413963950209309	-3.3113345629267	0.000928521242830741	0.0169376693138657
AT3G05635	191.96188790948	-1.20614470453891	0.324870302146056	-3.71269610232532	0.000205063060153007	0.0051012451846298
AT3G29190	373.593802168158	1.49681545211175	0.413322298367497	3.62142438969235	0.000292985437785503	0.00677685733670861
AT3G29200	4877.08559120774	1.40095494752333	0.175437260435779	7.98550401461707	1.39949308505099e-15	4.79874831622755e-13
AT3G29590	116.609248849492	2.83131193058276	0.529093367186535	5.35125198344164	8.73477917048578e-08	6.75720386194836e-06
AT3G30180	1020.75401086739	1.00338266436722	0.250943026314442	3.99844809040417	6.37591602732034e-05	0.00197055412030726
AT3G30460	37.927315741186	4.62058756150118	0.825666520157325	5.59619101501264	2.19112286239592e-08	1.97154437980262e-06
AT3G41768	224240.876550777	1.45208314916609	0.366722342445201	3.95962552890562	7.50673787919681e-05	0.00224353317958469
AT3G43250	3220.34519280843	-1.33491366270263	0.309160521538476	-4.31786586482546	1.57545121536412e-05	0.000610312963948844
AT3G44450	1899.06738331441	2.31661142261348	0.311303699316181	7.44164437397376	9.94396243778253e-14	2.70506124710968e-11
AT3G45330	148.774937717862	1.33293766606131	0.328664796254375	4.05561435618334	5.00027009635265e-05	0.00159794525723995
AT3G45800	18.3691508290375	1.57245792002853	0.527911670667417	2.97863829765411	0.00289532336709721	0.0406563005626589
AT3G46613	58.4964920657356	-2.80444394794799	0.380114490268164	-7.37789276585986	1.6081440615658e-13	4.12172196143137e-11
AT3G07465	6811.25192523901	-1.64278614082432	0.199656609180372	-8.22805790185592	1.90273108897257e-16	7.20595502262536e-14
AT3G46614	1826.18918410658	-1.15268445795938	0.277079440935454	-4.16012264954693	3.18076737715842e-05	0.00109957481509561
AT3G07495	79.6764287882953	-1.06741545397378	0.286540358576285	-3.72518363303996	0.000195173091030127	0.00489359882588778
AT3G47130	51.3412691442588	-1.65636301357095	0.361051384852015	-4.58761019362895	4.48348787756193e-06	0.000204098507626055
AT3G47710	162.038974917062	-1.26122327974492	0.315601791274805	-3.99624880026973	6.43540996838437e-05	0.00198410805027685
AT3G47720	604.96589707393	-1.9519487794228	0.465302360020032	-4.19501156052327	2.72857670918711e-05	0.000964274448731388
AT3G47830	295.942605604444	1.39584730613945	0.218936683533519	6.37557527414427	1.82277433160631e-10	2.61827591171142e-08
AT3G48344	125.44062024353	1.19772838264923	0.380230006710182	3.15001015572703	0.00163264787111352	0.0262961190013206
AT3G48346	117.358493814269	1.0663628774201	0.360953251505352	2.95429636101863	0.00313382899941538	0.0433552395225192
AT3G48350	1709.76823289616	1.07763575337579	0.212013673494963	5.08285968358259	3.71794360907415e-07	2.40645385561641e-05
AT3G48510	734.711385399437	-1.2461531553772	0.3287335371184	-3.7907697714711	0.000150181115330334	0.00392450630318423
AT3G48675	72.5668866407244	-1.43179567394037	0.410546729034749	-3.48753399474578	0.000487496945163642	0.0102521410366887
AT3G48940	108.625472620709	1.30043833305225	0.313224570098881	4.15177625638282	3.29904716530202e-05	0.00113274726349626
AT3G48960	25.3596392893112	-1.38338729385225	0.469311303487618	-2.94769651523798	0.00320151194317308	0.0440537765976539
AT3G49540	32.7463435192017	-1.4763114109116	0.435308354886533	-3.39141529065393	0.000695326536514466	0.0135771076050673
AT3G50270	8097.96337582651	-1.18136171792901	0.168180567000669	-7.02436517486771	2.15041711270779e-12	4.62412574727522e-10
AT3G51240	70.9995993109409	5.54971356661516	0.910819221834251	6.09310106064613	1.1074409853998e-09	1.3445075389251e-07
AT3G52390	8809.43404653772	-1.03462884561658	0.208872548542775	-4.95339791099787	7.29286277325951e-07	4.29348259880944e-05
AT3G52525	281.312377540369	-1.27667055557576	0.220816593095915	-5.78158795802642	7.39987735140777e-09	7.5711487062347e-07
AT3G52740	1300.17122007663	2.35705814746725	0.227484578840589	10.3613975043072	3.71494062979987e-25	3.04073882388845e-22
AT3G52748	477.807966552573	1.99932427045303	0.481316110097484	4.15386941868222	3.26899771696913e-05	0.00112700472921705
AT3G53480	10335.5215109212	1.08865175462615	0.31402653852779	3.46675080306885	0.000526790026360416	0.0108938631857125
AT3G54625	170.758303300657	-1.35393704215855	0.37196164631855	-3.63999099250957	0.000272647578443341	0.00637031275821487
AT3G54990	2199.00622387409	1.42143602137	0.26715124067552	5.32071652662272	1.03359349132041e-07	7.87579617080002e-06
AT3G55090	2326.45273337321	1.34764156974977	0.352487269836633	3.82323472383658	0.000131712285264549	0.00353284093689501
AT3G55110	149.954879369412	2.59551331840244	0.478189974414775	5.42778698273404	5.7057078663398e-08	4.62545148244428e-06
AT3G55120	3545.03334972489	2.09042521743031	0.162733663376036	12.8456840094595	9.09445118532514e-38	1.923021703137e-34
AT3G55500	131.898603376168	-1.07684897613511	0.283747953233441	-3.79508984598447	0.000147589999204582	0.00386874859485233
AT3G56260	652.41402113685	1.11472936788403	0.235884294258605	4.725746457125	2.29271572160331e-06	0.000113846122739653
AT3G56290	10184.1080557595	2.83831283597189	0.318470619955631	8.91232238743818	4.99745729266934e-19	2.587866966208e-16
AT3G56770	1250.32326675463	-1.02028666301933	0.166001419959512	-6.14625262403281	7.93348951999182e-10	1.01157971397122e-07
AT3G57020	12637.001860252	2.61869207943632	0.223746160440613	11.7038525902721	1.2179560444814e-31	1.62654824593006e-28
AT3G57190	2331.27980269321	1.07564902647159	0.334236954039479	3.21822292081005	0.00128987526981848	0.0219512374891845
AT3G57310	84.5375211132523	-1.04712539564376	0.349420477527735	-2.99674879690086	0.00272875468692574	0.0388261372844391
AT3G57587	86.6305589744479	-1.72136505279589	0.281211467087797	-6.12124772372268	9.28454267270325e-10	1.14919993062035e-07
AT3G57720	848.47842955975	-1.15965447005835	0.200317141870028	-5.78909253213475	7.0767706809506e-09	7.26987770277087e-07
AT3G57830	319.71439391545	1.63400837931242	0.436564853126184	3.7428766141193	0.000181925572313794	0.00461156790398621
AT3G58910	55.9131092762092	-1.07763617282344	0.332099719206458	-3.24491744647787	0.00117484677642953	0.020488358835136
AT3G59220	2904.33069421808	1.18951898163332	0.399766486728461	2.97553452108478	0.00292478429643469	0.0409792803631882
AT3G09355	19.9942290062864	3.63364628960622	0.823777132891206	4.41095794544967	1.0291430651074e-05	0.000422548157508659
AT3G60950	11.7121641859679	-3.70193812249704	0.886862440653685	-4.17419653015008	2.99039533250777e-05	0.00104804269567752
AT3G61220	9857.83269376559	1.5983227679107	0.266317482387075	6.00156908057446	1.9541976707868e-09	2.22357899993473e-07
AT3G61230	13.9604727924035	3.25558846234735	0.802586235293344	4.05637216187422	4.98408217202015e-05	0.00159478059310012
AT3G61750	411.604235614754	1.52843097139107	0.296056776744471	5.16262788576623	2.43506903683459e-07	1.64766511308376e-05
AT3G62430	85.9005117887703	1.55628753767626	0.408286089218449	3.81175743865128	0.00013798224629636	0.00368155785228584
AT3G62610	102.143118073412	3.38556334836771	0.53253488786878	6.35744892117178	2.05131848357663e-10	2.87569918244604e-08
AT3G63350	259.462967490829	-1.08039345367993	0.203595717010541	-5.30656277815504	1.1171169834866e-07	8.3615711914422e-06
AT2G01160	278.445574413081	-1.3786405362326	0.240455089785216	-5.73346373106121	9.84001153845445e-09	9.71519271504838e-07
AT2G01170	17481.5118269904	-1.06871856845832	0.120088679973557	-8.89941140741703	5.61436214671797e-19	2.84917650221644e-16
AT2G01430	763.985564993377	1.26983391574113	0.331191047364883	3.83414324102221	0.00012600270299694	0.00341830462101101
AT2G02000	123.054289830752	-1.19879666782314	0.275518083023269	-4.35106347528521	1.35478821537225e-05	0.00053629323208823
AT2G02010	12084.8436244081	-1.34405710666415	0.320809820936034	-4.18957593861237	2.79476244823726e-05	0.000984920866132946
AT2G02300	44.041953040085	1.91097633486155	0.501534048506701	3.8102624149874	0.000138819363567042	0.00369961509035111
AT2G03360	83.7969616820377	1.1605382042229	0.279885264891132	4.14647839597528	3.37628020442947e-05	0.00115302468246559
